BX = 000 Event : 0
0x00 0011110|01110001|01101111111100101|0001 0x3ce2dfe51
0x01 0011101|01110001|01110100101001111|1111 0x3ae2e94ff
0x02 0011101|01110001|01110101101110111|0011 0x3ae2eb773
0x03 0011100|01101011|01111000010010010|1010 0x38d6f092a
0x04 0010111|01100110|10000000011111110|1010 0x2ecd00fea
0x05 0011100|01011100|01111001011111100|1001 0x38b8f2fc9
0x06 0011100|01000010|01111111111111001|1100 0x3884fff9c
0x07 0011100|01000010|01111001110011110|0110 0x3884f39e6
0x08 0011100|00110010|01111001011010011|1110 0x3864f2d3e
0x09 0011000|00100010|01110111101001100|0000 0x3044ef4c0
0x0a 0011110|00011101|01110010101100001|1001 0x3c3ae5619
0x0b 0011001|00001101|01110100100110000|0001 0x321ae9301
0x0c 1100010|01110101|01101001010111000|0010 0xc4ead2b82
0x0d 1100010|01111010|01100101111111011|0011 0xc4f4cbfb3
0x0e 1100010|01110101|01101001100010110|1100 0xc4ead316c
0x0f 1100001|01111010|01011110001011011|0111 0xc2f4bc5b7
0x10 1100110|01101011|01011111100110001|1101 0xccd6bf31d
0x11 1100110|01101011|01011111001001001|0100 0xccd6be494
0x12 1101000|01101011|01101100011100111|0110 0xd0d6d8e76
0x13 1100110|01101011|01011111110100000|1001 0xccd6bfa09
0x14 1100110|01011100|01011111101110101|0111 0xccb8bf757
0x15 1100111|01011100|01101010001111001|1001 0xceb8d4799
0x16 1100011|01010001|01001110100111101|0110 0xc6a29d3d6
0x17 1100111|01000010|01100101111010011|0101 0xce84cbd35
0x18 1100010|00110111|01101010011111000|0101 0xc46ed4f85
0x19 1100010|00111100|01101000110011110|1011 0xc478d19eb
0x1a 1100011|00100010|01101111000011100|1001 0xc644de1c9
0x1b 1100111|00011000|01100110011110101|0111 0xce30ccf57
0x1c 1100010|00001101|01101000000010100|0011 0xc41ad0143
0x1d 1100010|00001101|01100101001010101|0101 0xc41aca555
0x1e 1100010|00001101|01100100111101110|1011 0xc41ac9eeb
0x1f 1100010|00010010|01011010101001000|0111 0xc424b5487
0x20 1100111|00001000|01101001010001110|1111 0xce10d28ef
0x21 1100111|00000010|01101001011101011|1100 0xce04d2ebc
0x22 1100110|00001000|01011111101101101|1010 0xcc10bf6da
0x23 1100110|00001000|01100000000111001|1010 0xcc10c039a
0x24 1100110|00001000|01011111111101100|0111 0xcc10bfec7
0x25 0010111|01111010|01000010000110100|1100 0x2ef48434c
0x26 0011110|01110001|01001100111010001|0111 0x3ce299d17
0x27 0011001|01001100|01001010011110110|1110 0x329894f6e
0x28 0011101|00011101|01001001001111110|0011 0x3a3a927e3
0x29 0010111|00010010|01000011110001011|1010 0x2e24878ba
